##grflangid 0x03,
##plural 2,
##gender m m2 f,
STR_PARAM_REGION_AFRICA_DESC,Utiliser les véhicules d'Afrique
STR_PARAM_REGION_NORTH_AMERICA,Amérique du Nord
STR_PARAM_REGION_NORTH_AMERICA_DESC,Utiliser les véhicules d'Amérique du Nord
STR_PARAM_REGION_SOUTH_AMERICA,Amérique du Sud
STR_PARAM_REGION_SOUTH_AMERICA_DESC,Utiliser les véhicules d'Amérique du Sud
STR_PARAM_REGION_ASIA,Asie
STR_PARAM_REGION_ASIA_DESC,Utiliser les véhicules d'Asie
STR_PARAM_REGION_NORTHERN_EUROPE,Europe du Nord
STR_PARAM_REGION_NORTHERN_EUROPE_DESC,Utiliser les véhicules d'Europe du Nord
STR_PARAM_REGION_EASTERN_EUROPE,Europe de l'Est
STR_PARAM_REGION_EASTERN_EUROPE_DESC,Utiliser les véhicules d'Europe de l'Est
STR_PARAM_REGION_SOUTHERN_EUROPE,Europe du Sud
STR_PARAM_REGION_SOUTHERN_EUROPE_DESC,Utiliser les véhicules d'Europe du Sud
STR_PARAM_REGION_WESTERN_EUROPE,Europe de l'Ouest
STR_PARAM_REGION_WESTERN_EUROPE_DESC,Utiliser les véhicules d'Europe de l'Ouest
STR_PARAM_REGION_OCEANIA,Océanie
STR_PARAM_REGION_OCEANIA_DESC,Utiliser les véhicules d'Océanie
,
,
STR_PARAM_LOADINGSPEED,Vitesse de chargement
STR_PARAM_LOADINGSPEED_DESC,Définit la vitesse à laquelle les wagons peuvent être chargés
STR_PARAM_LOADINGSPEED_SLOW,Basse
STR_PARAM_LOADINGSPEED_NORMAL,Normale (par défaut)
STR_PARAM_LOADINGSPEED_FAST,Élevée
STR_PARAM_LOADINGSPEED_ULTRA,Maximale
,
STR_CLASS_FLAG,
STR_CLASS_ROLE,
STR_CLASS_OPERATOR,
STR_CLASS_PROPULSION,
STR_CLASS_LIVERY,
STR_CLASS_REGION,
STR_CLASS_ZONE,
,
,
STR_ROLE_COACH__COMMUTER_,
STR_ROLE_COACH__EXPRESS_,
STR_ROLE_COACH__HS_,
STR_ROLE_COACH__MAIL_,
STR_ROLE_COACH__REGIONAL_,
STR_ROLE_COMMUTER_URBAN,
STR_ROLE_EXPRESS_PASSENGER,
STR_ROLE_EXPRESS,
STR_ROLE_UNIVERSAL,
STR_ROLE_HEAVY_FREIGHT,
STR_ROLE_LIGHT_FREIGHT,
STR_ROLE_METRO,
STR_ROLE_POWERED_UNPOWERED_SUNDRY,
STR_ROLE_REGIONAL_PASSENGER,
STR_ROLE_SHUNTING,
STR_ROLE_FREIGHT,
STR_ROLE_ULTRA_HIGH_SPEED__PAX_,
STR_ROLE_ULTRA_HIGH_SPEED__UNIVERSAL_,
STR_ROLE_WAGON,
,
,
STR_REGION,
STR_REGION_AMERICA,
STR_REGION_AMERICA_NORTHERN,
STR_REGION_AMERICA_CENTRAL,
STR_REGION_AMERICA_SOUTH,
STR_REGION_AMERICA_CARIBBEAN,
STR_REGION_EUROPE,
STR_REGION_EUROPE_NORTHERN,
STR_REGION_EUROPE_WESTERN,
STR_REGION_EUROPE_SOUTHERN,
STR_REGION_EUROPE_EASTERN,
STR_REGION_AFRICA,
STR_REGION_AFRICA_NORTHERN,
STR_REGION_AFRICA_WESTERN,
STR_REGION_AFRICA_MIDDLE,
STR_REGION_AFRICA_EASTERN,
STR_REGION_AFRICA_SOUTHERN,
STR_REGION_ASIA,
STR_REGION_ASIA_WESTERN,
STR_REGION_ASIA_CENTRAL,
STR_REGION_ASIA_EASTERN,
STR_REGION_ASIA_SOUTHERN,
STR_REGION_ASIA_SOUTHEASTERN,
STR_REGION_OCEANIA,
STR_REGION_OCEANIA_MICRONESIA,
STR_REGION_OCEANIA_MELANESIA,
STR_REGION_OCEANIA_POLYNESIA,
STR_REGION_OCEANIA_AUSTRALIA_AND_NEW_ZEALAND,
,
,
STR_ZONE_RESIDENTIAL,
STR_ZONE_RESIDENTIAL_LOW_DENSITY,
STR_ZONE_RESIDENTIAL_MEDIUM_DENSITY,
STR_ZONE_RESIDENTIAL_HIGH_DENSITY,
STR_ZONE_COMMERCIAL,
STR_ZONE_COMMERCIAL_LOW_DENSITY,
STR_ZONE_COMMERCIAL_MEDIUM_DENSITY,
STR_ZONE_COMMERCIAL_HIGH_DENSITY,
STR_ZONE_INDUSTRIAL,
STR_ZONE_INDUSTRIAL_LOW_DENSITY,
STR_ZONE_INDUSTRIAL_MEDIUM_DENSITY,
STR_ZONE_INDUSTRIAL_HIGH_DENSITY,
STR_ZONE_MIXED,
STR_ZONE_MIXED_LOW_DENSITY,
STR_ZONE_MIXED_MEDIUM_DENSITY,
STR_ZONE_MIXED_HIGH_DENSITY,
STR_ZONE_AGRICULTURAL,
STR_ZONE_FORESTRY,
STR_ZONE_PUBLIC,
STR_ZONE_TRANSPORT,
STR_ZONE_GENERAL,
STR_ZONE_LEISURE,
STR_ZONE_OTHER,
,
,
STR_FLAG,
STR_FLAG_AD,
STR_FLAG_AE,
STR_FLAG_AF,
STR_FLAG_AG,
STR_FLAG_AI,
STR_FLAG_AL,
STR_FLAG_AM,
STR_FLAG_AO,
STR_FLAG_AQ,
STR_FLAG_AR,
STR_FLAG_AS,
STR_FLAG_AT,
STR_FLAG_AU,
STR_FLAG_AW,
STR_FLAG_AX,
STR_FLAG_AZ,
STR_FLAG_BA,
STR_FLAG_BB,
STR_FLAG_BD,
STR_FLAG_BE,
STR_FLAG_BF,
STR_FLAG_BG,
STR_FLAG_BH,
STR_FLAG_BI,
STR_FLAG_BJ,
STR_FLAG_BL,
STR_FLAG_BM,
STR_FLAG_BN,
STR_FLAG_BO,
STR_FLAG_BQ,
STR_FLAG_BR,
STR_FLAG_BS,
STR_FLAG_BT,
STR_FLAG_BV,
STR_FLAG_BW,
STR_FLAG_BY,
STR_FLAG_BZ,
STR_FLAG_CA,
STR_FLAG_CC,
STR_FLAG_CD,
,
STR_FLAG_CF,
STR_FLAG_CG,
STR_FLAG_CH,
STR_FLAG_CI,
STR_FLAG_CK,
STR_FLAG_CL,
STR_FLAG_CM,
STR_FLAG_CN,
STR_FLAG_CO,
STR_FLAG_CR,
STR_FLAG_CU,
STR_FLAG_CV,
STR_FLAG_CW,
STR_FLAG_CX,
STR_FLAG_CY,
STR_FLAG_CZ,
STR_FLAG_DE,
STR_FLAG_DJ,
STR_FLAG_DK,
STR_FLAG_DM,
STR_FLAG_DO,
STR_FLAG_DZ,
STR_FLAG_EC,
STR_FLAG_EE,
STR_FLAG_EG,
STR_FLAG_EH,
STR_FLAG_ER,
STR_FLAG_ES,
STR_FLAG_ET,
STR_FLAG_EU,
STR_FLAG_FI,
STR_FLAG_FJ,
STR_FLAG_FK,
STR_FLAG_FM,
STR_FLAG_FO,
STR_FLAG_FR,
STR_FLAG_GA,
STR_FLAG_GB,
STR_FLAG_GD,
STR_FLAG_GE,
STR_FLAG_GF,
STR_FLAG_GG,
STR_FLAG_GH,
STR_FLAG_GI,
STR_FLAG_GL,
STR_FLAG_GM,
STR_FLAG_GN,
STR_FLAG_GP,
STR_FLAG_GQ,
STR_FLAG_GR,
STR_FLAG_GS,
STR_FLAG_GT,
STR_FLAG_GU,
STR_FLAG_GW,
STR_FLAG_GY,
STR_FLAG_HK,
STR_FLAG_HM,
STR_FLAG_HN,
STR_FLAG_HR,
STR_FLAG_HT,
STR_FLAG_HU,
STR_FLAG_ID,
STR_FLAG_IE,
STR_FLAG_IL,
STR_FLAG_IM,
STR_FLAG_IN,
STR_FLAG_IO,
STR_FLAG_IQ,
STR_FLAG_IR,
STR_FLAG_IS,
STR_FLAG_IT,
STR_FLAG_JE,
STR_FLAG_JM,
STR_FLAG_JO,
STR_FLAG_JP,
STR_FLAG_KE,
STR_FLAG_KG,
STR_FLAG_KH,
STR_FLAG_KI,
STR_FLAG_KM,
STR_FLAG_KN,
STR_FLAG_KP,
STR_FLAG_KR,
STR_FLAG_KW,
STR_FLAG_KY,
STR_FLAG_KZ,
STR_FLAG_LA,
STR_FLAG_LB,
STR_FLAG_LC,
STR_FLAG_LI,
STR_FLAG_LK,
STR_FLAG_LR,
STR_FLAG_LS,
STR_FLAG_LT,
STR_FLAG_LU,
STR_FLAG_LV,
STR_FLAG_LY,
STR_FLAG_MA,
STR_FLAG_MC,
STR_FLAG_MD,
STR_FLAG_ME,
STR_FLAG_MF,
STR_FLAG_MG,
STR_FLAG_MH,
STR_FLAG_MK,
STR_FLAG_ML,
STR_FLAG_MM,
STR_FLAG_MN,
STR_FLAG_MO,
STR_FLAG_MP,
STR_FLAG_MQ,
STR_FLAG_MR,
STR_FLAG_MS,
STR_FLAG_MT,
STR_FLAG_MU,
STR_FLAG_MV,
STR_FLAG_MW,
STR_FLAG_MX,
STR_FLAG_MY,
STR_FLAG_MZ,
STR_FLAG_NA,
STR_FLAG_NC,
STR_FLAG_NE,
STR_FLAG_NF,
STR_FLAG_NG,
STR_FLAG_NI,
STR_FLAG_NL,
STR_FLAG_NO,
STR_FLAG_NP,
STR_FLAG_NR,
STR_FLAG_NU,
STR_FLAG_NZ,
STR_FLAG_OM,
STR_FLAG_PA,
STR_FLAG_PE,
STR_FLAG_PF,
STR_FLAG_PG,
STR_FLAG_PH,
STR_FLAG_PK,
STR_FLAG_PL,
STR_FLAG_PM,
STR_FLAG_PN,
STR_FLAG_PR,
STR_FLAG_PS,
STR_FLAG_PT,
STR_FLAG_PW,
STR_FLAG_PY,
STR_FLAG_QA,
STR_FLAG_RE,
STR_FLAG_RO,
STR_FLAG_RS,
STR_FLAG_RU,
STR_FLAG_RW,
STR_FLAG_SA,
STR_FLAG_SB,
STR_FLAG_SC,
STR_FLAG_SD,
STR_FLAG_SE,
STR_FLAG_SG,
STR_FLAG_SH,
STR_FLAG_SI,
STR_FLAG_SJ,
STR_FLAG_SK,
STR_FLAG_SL,
STR_FLAG_SM,
STR_FLAG_SN,
STR_FLAG_SO,
STR_FLAG_SR,
STR_FLAG_SS,
STR_FLAG_ST,
STR_FLAG_SV,
STR_FLAG_SX,
STR_FLAG_SY,
STR_FLAG_SZ,
STR_FLAG_TC,
STR_FLAG_TD,
STR_FLAG_TF,
STR_FLAG_TG,
STR_FLAG_TH,
STR_FLAG_TJ,
STR_FLAG_TK,
STR_FLAG_TL,
STR_FLAG_TM,
STR_FLAG_TN,
STR_FLAG_TO,
STR_FLAG_TR,
STR_FLAG_TT,
STR_FLAG_TV,
STR_FLAG_TW,
STR_FLAG_TZ,
STR_FLAG_UA,
STR_FLAG_UG,
STR_FLAG_UM,
STR_FLAG_US,
STR_FLAG_UY,
STR_FLAG_UZ,
STR_FLAG_VA,
STR_FLAG_VC,
STR_FLAG_VE,
STR_FLAG_VG,
STR_FLAG_VI,
STR_FLAG_VN,
STR_FLAG_VU,
STR_FLAG_WF,
STR_FLAG_WS,
STR_FLAG_YE,
STR_FLAG_YT,
STR_FLAG_ZA,
STR_FLAG_ZM,
STR_FLAG_ZW,
STR_FLAG_YU,
STR_FLAG_GDR,
STR_FLAG_SU,
STR_FLAG_EUROPE,
STR_FLAG_WRLD,
STR_POWER,
STR_POWER_STEAM,
STR_POWER_DIESEL,
STR_POWER_DIESEL_ELECTRIC,
STR_POWER_DIESEL_HYDRAULIC,
STR_POWER_ELECTRIC,
STR_POWER_ELECTRIC_AC,
STR_POWER_ELECTRIC_AC_15,
STR_POWER_ELECTRIC_AC_25,
STR_POWER_ELECTRIC_DC,
STR_POWER_ELECTRIC_DC_600,
STR_POWER_ELECTRIC_DC_750,
STR_POWER_ELECTRIC_DC_1200,
STR_POWER_ELECTRIC_DC_1500,
STR_POWER_ELECTRIC_DC_3000,
STR_POWER_TURBINE,
STR_POWER_BATTERY,
STR_POWER_MAGLEV,
STR_POWER_METRO,
STR_LIVERY_COMPANY_2CC,
STR_LIVERY_COMPANY_RANDOM_1CC,
STR_LIVERY_COMPANY_RANDOM_2CC,
,
,
str_mglv_maglev_wagon_powered,
str_mglv_maglev_wagon_unpowered,
str_mmu_china_transrapid,
str_mmu_japan_mlx01_901,
,
str_rbs_austria_nolb_1,NOLB 1
str_rbs_italy_fs_86,FS 86
str_rbs_australia_victorian_railways_rowan_railmotor,Victorian Railways Rowan Railmotor
str_rbs_switzerland_uebb_czm_1_2,UeBB Czm 1/2
str_rbs_germany_bavarian_mcci,K.Bay.Sts.B. MCCi
str_rbs_south_africa_csar_railmotor,CSAR Railmotor
str_rbs_australia_victorian_railways_motor_car_3,Victorian Railways Motor Car 3
str_rbs_austria_kkstb_4_0,kkStB 4.0
str_rbs_gemany_hessian_ludwig_railway_type_thomas,
str_rbs_austria_nolb_30_33,
,
,
str_rbd_australia_victorian_railways_aec_rm1,Victorian Railways AEC RM1
str_rbd_germany_db_vt_133,DB VT 133 'Wismar Schienenbus'
str_rbd_united_kingdom_gwr_aec_railcar,GWR AEC Railcar
str_rbd_austria_obb_5042,OBB 5042
str_rbd_new_zealand_nzr_rm31,NZR RM31
str_rbd_portugal_cp_0100,CP 0100
str_rbd_usa_amtrak_budd_rdc,Amtrak Budd RDC
str_rbd_germany_db_vt_989,DB VT 98.9 / DB 798 'Uerdinger Schienenbus'
str_rbd_germany_ohe_520_gdt,OHE 520 GDT
str_rbd_netherlands_ns_20_kameel,NS 20 'Kameel'
str_rbd_netherlands_ns_dh1,NS DH1
str_rbd_austria_obb_5047,OBB 5047
str_rbd_united_kingdom_br_153_super_sprinter,BR 153 'Super Sprinter'
str_rbd_czech_republic_cd_809,CD 809
str_rbd_germany_db_670,DB 670
str_rbd_lithuania_lithuanian_railways_ar2,Lithuanian Railways AR2
str_rbd_austria_kkstb_19,KkStB 19
str_rbd_usa_virginia_truckee_motor_car_22,Virginia & Truckee Motor Car 22
str_rbd_germany_saxon_det_1_2,Saxon DET 1-2
str_rbd_uk_wc_pr_drewry_railcar,WC&PR Drewry Railcar
str_rbd_germany_bst_6001,BSt 6001
str_rbd_australia_victorian_railways_derm,Victorian Railways DERM
str_rbd_czech_republic_cd_m120,CD M120
str_rbd_germany_schienenzeppelin,Schienenzeppelin
str_rbd_denmark_dsb_mo,DSB MO
str_rbd_norway_nsb_cmb_17,NSB Cmb 17
str_rbd_czech_republic_cd_m290,CD M290
str_rbd_netherlands_ns_ombc,NS omBC 2900
str_rbd_australia_nswgr_class_400,NSWGR 400
str_rbd_portugal_cp_usd_9050,CP USD 9050
str_rbd_belgium_sncb_class_42,NMBS/SNCB 42
str_rbd_bulgaria_bdz_19,BDZ 19
str_rbd_greece_ose_aa71,OSE AA.71
str_rbd_tunisia_sncft_z431,SNCFT Z431
str_rbd_usa_amtrak_spv_200,Amtrak SPV-200
str_rbd_finland_vr_dm12,VR Dm12
str_rbd_czech_republic_cd_840,CD 840
str_rbd_italy_fs_aln_668,FS ALn 668
str_rbd_japan_jr_shikoku_1000,JR Shikoku 1000
str_rbd_japan_jr_kiha_e120,JR KiHa E120
str_rbd_chile_efe_buscarril,EFE Buscarril
str_rbd_argentina_fcpba_m_railcar,FCPBA M Railcar
str_rbd_eritrea_eritrean_railway_a62_70_littorina,Eritrean Railway A.62-70 'Littorina'
str_rbd_finland_vr_dm7,VR Dm7
str_rbd_russia_rzd_ach2,RZD ACh2
,
,
str_rbe_czech_republic_cd_m400,CD M400
str_rbe_france_sncf_z_7100,SNCF Z 7100
str_rbe_germany_buckower_kleinbahn_nr_1_3,Buckower Kleinbahn Nr. 1-3
str_rbe_germany_db_4792,DB 479.2
str_rbe_slovakia_zssk_490,ZSSK 49.0
str_rbe_italy_fs_ale_840,FS ALe 840
str_rbe_italy_fg_ale_80,FG ALe 80
str_rbe_italy_fs_e623,FS E.623
str_rbe_morocco_oncfm_zab1000,ONCFM ZAB1000
str_rbe_poland_pkp_en81,PKP EN81
str_rbe_austria_obb_4855,OBB 4855
str_rbe_austria_mbs_et_10109,MBS ET 10.109
str_rbe_germany_db_et_85,DB ET 85 / DB 485
str_rbe_sweden_sj_x16,SJ X16
str_rbe_usa_pennsylvania_railroad_silverliner_ii,PRR Silverliner II
str_rbe_usa_septa_silverliner_v,SEPTA Silverliner V
str_emu_usa_prr_mp54,PRR MP54
str_rbe_switzerland_ab_cfe_3_3,AB CFe 3/3
str_rbe_switzerland_tpc_bvb_be_2_2,TPC BVB Be 2/2
str_rbe_switzerland_mvr_beh_2_4,MVR Beh 2/4
str_rbe_spain_ferrocarril_de_soller_1_3,Ferrocarril de Soller 1-3
str_rbe_japan_choshi_deha_1000,Choshi DeHa 1000
,
,
str_steam_belgium_le_belge,Le Belge
str_steam_usa_4_4_0_american,4-4-0 'American'
str_steam_switzerland_sbb_ec_2_5,SBB Ec 2/5
str_steam_usa_4_6_0_ten_wheeler,4-6-0 'Ten-wheeler'
str_steam_usa_2_8_0_consolidation,2-8-0 'Consolidation'
str_steam_hungary_mav_377,MAV 377
str_steam_austria_kkstb_99,KkStB 99
str_steam_uk_caledonian_railway_439,Caledonian Railway 439
str_steam_switzerland_sbb_a_3_5,SBB A 3/5
str_steam_switzerland_sbb_e_3_3,SBB E 3/3
str_steam_austria_kkstb_299,KkStB 299
str_steam_new_zealand_nzr_x_class,NZR X
str_steam_croatia_hz_51,HZ 51
str_steam_italy_fs_880,FS 880
str_steam_argentina_fcnea_11b_2_8_0,FCNEA 11B 2-8-0
str_steam_france_sncf_140c,SNCF 140C
str_steam_france_sncf_141ta,SNCF 141TA
str_steam_uk_gwr_4900,GWR 4900
str_steam_uk_gwr_5700,GWR 5700
str_steam_netherlands_ns_6300,NS 6300
str_steam_usa_at_sf_5000,AT&SF 5000
str_steam_germany_prussian_s10,DB 17.0-1 'Prussian S 10'
str_steam_uk_lms_5mt_black_five,LMS 5MT 'Black Five'
str_steam_russia_rzd_9p,RZD 9P
str_steam_uk_lner_a4_gresley,LNER A4 'Gresley'
str_steam_canada_cpr_royal_hudson,CPR 'Royal Hudson'
str_steam_denmark_dsb_e,DSB E
str_steam_germany_db_52,DB 52
str_steam_uk_lner_a1_peppercorn,LNER A1 'Peppercorn'
str_steam_south_africa_sar_25,SAR 25
str_steam_russia_rzd_p36,RZD P36
str_steam_france_sncf_150b,SNCF 150B
str_steam_italy_fs_895,FS 895
str_steam_poland_pkp_okz32,PKP OKz32
str_steam_switzerland_sbb_c_5_6,SBB C 5/6
str_steam_usa_up_4000_big_boy,UP 4000 'Big Boy'
str_steam_netherlands_nrs_11,NRS 11
str_steam_uk_gwr_iron_duke_class,GWR Iron Duke
str_steam_australia_sidney_railway_locomotive_no1,Sydney Railway Locomotive No.1
str_steam_usa_central_pacific_4_2_2,Central Pacific 4-2-2
str_steam_netherlands_ns_700,NS 700
str_steam_south_africa_natal_government_railways_2_6_0t,Natal Government Railways 2-6-0T
str_steam_australia_nswgr_z25_class,NSWGR Z25
str_steam_canada_canadian_pacific_374,Canadian Pacific 374
str_steam_south_africa_ppr_35_tonner_4_6_0t,PPR 35-tonner 4-6-0T
str_steam_spain_renfe_class_040,RENFE 040
str_steam_germany_saxon_iv_k,DB 99.51-60 'Saxon IV K'
str_steam_germany_prussian_s_3,K.P.St.E. S 3
str_steam_norway_nsb_class_xxi,NSB XXI
str_steam_usa_prr_d16,PRR D16
str_steam_netherlands_ns_8100,NS 8100
str_steam_south_africa_sar_md_class,SAR MD
str_steam_angola_south_west_african_2_8_0,South West African 2-8-0
str_steam_uk_lner_n7,LNER N7
str_steam_germany_saxon_xx_hv,DB 19.0 'Saxon XX HV'
str_steam_belgium_nmbs_type_7,NMBS Type 7
str_steam_ireland_dser_15,DSER 15
str_steam_usa_sierra_railroad_28,Sierra Railroad 28
str_steam_canada_cn_u_1_class,CN U-1
str_steam_india_indian_railways_xb_class,Indian Railways XB
str_steam_iraq_iraqi_state_railways_pc_class,Iraqi State Railways PC
str_steam_egypt_enr_1100,ENR 1100
str_steam_uk_gwr_1600_class,GWR 1600
str_steam_australia_victorian_railways_r_class,Victorian Railways R
str_steam_germany_db_9977_79,DB 99.77-79
str_steam_germany_db_18_201,DB 18 201
str_steam_new_zealand_nzr_wab,NZR WAB
str_steam_australia_nswgr_d57,NSWGR D57
str_steam_australia_south_australian_railways_520,South Australian Railways 520
str_steam_australia_nswgr_ad60,NSWGR AD60
str_steam_uruguay_afe_n1_2_6_0,AFE N1 2-6-0
str_steam_argentina_fcca_ps11,FCCA PS11
str_steam_south_africa_harbour_board_el_0_4_0,Harbour Board EL 0-4-0
str_steam_mozambique_beira_railway_br6_f2_falcon,Beira Railway BR6 F2 'Falcon'
str_steam_eritrea_eritrean_railway_r440,Eritrean Railway R.440
str_steam_kenya_east_african_railway_23,East African Railway 23
str_steam_kenya_east_african_railway_21,East African Railway 21
str_steam_zimbabwe_zimbabwe_railways_15,Zimbabwe Railways 15
str_steam_south_africa_sar_gma_4_8_2_2_8_4,SAR GMA 4-8-2+2-8-4
str_steam_kenya_east_african_railway_31,East African Railway 31
str_steam_india_fairy_queen,Fairy Queen
str_steam_india_dhr_b,DHR B
str_steam_china_china_railways_h,China Railways H
str_steam_russia_rzd_u,RZD U
str_steam_russia_rzd_e,RZD E
str_steam_israel_israel_railways_h,Israel Railways H
str_steam_italy_fs_480,FS 480
str_steam_italy_fs_691,FS 691
str_steam_greece_sek_lb,SEK Lb
str_steam_albania_hsh_01,HSH 01
str_steam_spain_renfe_242f,RENFE 242F
str_steam_czech_republic_cd_5341,CD 534.1
str_steam_poland_pkp_ok22,PKP Ok22
str_steam_croatia_hz_11,HZ 11
str_steam_hungary_mav_242,MAV 242
str_steam_czech_republic_cd_4590,CD 459.0
str_steam_poland_pkp_oi49,PKP OI49
str_steam_austria_kkstb_310,KKStB 310
str_steam_usa_southern_pacific_gs_4_daylight,Southern Pacific GS-4 'Daylight'
str_steam_ireland_gs_wr_101,GS&WR 101
str_steam_usa_nyc_h_6a_light_mikado,NYC H-6A 'Light Mikado'
str_steam_argentina_fcgr_315,FCGR 315
str_steam_australia_nswgr_c35,NSWGR C35
str_steam_belgium_nmbs_sncb_type_29,NMBS/SNCB Type 29
str_steam_chile_fcab_4_8_2,FCAB 4-8-2
str_steam_china_railways_qj,China Railways QJ
str_steam_switzerland_rhb_g_3_4,RhB G 3/4
str_steam_japan_jnr_class_e10,JNR E10
str_steam_japan_jnr_7100,JNR 7100
str_steam_japan_jnr_860,JNR 860
str_steam_japan_jnr_9600,JNR 9600
str_steam_japan_jnr_d50,JNR D50
str_steam_south_africa_katanga_mikado_2_8_2,
str_steam_mozambique_mozambique_railways_no_101,
str_steam_ivory_coast_golwe_2_6_0_0_6_2t,
,
,
str_diesel_germany_db_kof_ii,DB Kof II / DB 322
str_diesel_usa_cnj_alco_ge_ir_boxcab,CNJ ALCo-GE-IR Boxcab
str_diesel_netherlands_ns_200,NS 200 'Sik'
str_diesel_germany_db_270,DB V 20 / DB 270 'WR 200 B 14'
str_diesel_switzerland_sbb_am_4_6,SBB Am 4/6
str_diesel_australia_nswgr_79,NSWGR 79
str_diesel_usa_western_pacific_alco_s_2,Western Pacific ALCO S-2
str_diesel_usa_at_sf_emd_f3,AT&SF EMD F3
str_diesel_usa_up_emd_e8,UP EMD E8
str_diesel_brazil_efcb_alco_rs_3,EFCB ALCO RS-3
str_diesel_netherlands_ns_600,NS 600 'Bakkie'
str_diesel_usa_pennsylvania_railroad_rf_16_sharknose,PRR RF-16 'Sharknose'
str_diesel_uruguay_afe_1500,AFE 1500
str_diesel_canada_cpr_trainmaster,CPR 'Trainmaster'
str_diesel_liberia_liberia_railways_class_08,Liberia Railways 08
str_diesel_austria_obb_2060,OBB 2060
str_diesel_canada_cnr_sw1200,CNR SW1200
str_diesel_canada_via_rail_fp9,VIA Rail FP9
str_diesel_hungary_mav_m44,MAV M44
str_diesel_hungary_mav_m28,MAV M28
str_diesel_belgium_nmbs_sncb_83,NMBS/SNCB 83
str_diesel_germany_db_220,DB V200.0 / DB 220
str_diesel_usa_amtrak_fl9,Amtrak FL9
str_diesel_czech_republic_cd_720_chme2,CD 720 ChME2
str_diesel_finland_vr_dr12,VR Dr12
str_diesel_romania_cfr_060_da,CFR 060-DA
str_diesel_brazil_bf_emd_gl8,BF EMD GL8
str_diesel_brazil_efvm_ml4000,EFVM ML4000
str_diesel_russia_rzd_tep60,RZD TEP60
str_diesel_belgium_nmbs_sncb_62,NMBS/SNCB 62
str_diesel_denmark_dsb_mak_100,DSB MaK 100
str_diesel_india_indian_railways_wdm_2,Indian Railways WDM-2
str_diesel_uk_br_14,BR 14
str_diesel_russia_rzd_chme3,RZD ChME3
str_diesel_argentina_mf_gm_emd_j16cw_ac,MF GM-EMD-J16CW-AC
str_diesel_russia_rzd_m62,RZD M62
